Bateria_descarregar,Bateria_carregar,potencia_REDE,SoC,PV_ref,custo_energia,Q_rede,Q_bat_PU,P_bat_PU,V_PCC
4.5164661,0.0,200.28353,0.76379951,6.016466114521028,0.65,-58.927275,0.6237091,0.018065864,1.0
3.0096577,0.0,202.09034,0.76239929,3.0096576714515697,1.0,-58.927275,0.6237091,0.012038631,1.0
1.3096345,0.0,202.69037,0.76146622,1.3096345418691635,1.0,-58.927275,0.6237091,0.0052385382,1.0
0.3313436,0.0,203.26866,0.7610602,0.33134359717369033,1.0,-58.927275,0.6223771,0.0013253744,1.0
0.0,0.0,203.3,0.76095747,2.220446049250313e-16,1.0,-58.927275,0.6210411,0.0,1.0
0.0,0.0,203.0,0.76095747,0.0,1.0,-58.927275,0.6197091,0.0,1.0
0.0,0.0,202.6,0.76095747,4.440892098500625e-17,1.0,-58.927275,0.6183771,0.0,1.0
0.0,0.0,202.3,0.76095747,4.440892098500625e-17,1.0,-58.927275,0.6170411,0.0,1.0
0.0,0.0,202.0,0.76095747,0.0,1.0,-58.927275,0.6157091,0.0,1.0
0.0,0.0,206.3,0.76095747,0.0,1.0,-58.927275,0.6177091,0.0,1.0
0.0,0.0,210.6,0.76095747,0.0,1.0,-58.927275,0.6197091,0.0,1.0
0.0,0.0,215.0,0.76095747,0.0,1.0,-58.927275,0.6217091,0.0,1.0
0.0,0.0,219.3,0.76095747,0.0,1.0,-58.927275,0.6237091,0.0,1.0
0.0,0.0,223.6,0.76095747,0.0,1.0,-58.927275,0.6257091,0.0,1.0
0.0,0.0,228.0,0.76095747,0.0,1.0,-58.927275,0.6277091,0.0,1.0
0.0,0.0,253.5,0.76095747,0.0,1.0,-58.927275,0.6490411,0.0,1.0
0.0,0.0,278.9,0.76095747,0.0,1.0,-58.927275,0.6703771,0.0,1.0
4.51,0.0,299.99,0.76095747,0.0,1.0,-58.927275,0.6917091,0.01804,1.0
30.01,0.0,299.99,0.75955925,0.0,1.0,-58.927275,0.7130411,0.12004,1.0
55.51,0.0,299.99,0.75025537,0.0,0.65,-58.927275,0.7343771,0.22204,1.0
81.01,0.0,299.99,0.73304583,0.0,0.65,-58.927275,0.7557091,0.32404,1.0
76.01,0.0,299.99,0.70793062,0.0,0.65,-58.927275,0.7517091,0.30404,1.0
71.01,0.0,299.99,0.68436554,0.0,0.65,-58.927275,0.7477091,0.28404,1.0
66.01,0.0,299.99,0.66235059,0.0,0.65,-58.927275,0.7437091,0.26404,1.0
61.01,0.0,299.99,0.64188577,0.0,0.65,-58.927275,0.7397091,0.24404,1.0
55.91,0.0,299.99,0.62297108,0.0,0.47,-58.927275,0.7357091,0.22364,1.0
51.01,0.0,299.99,0.60563753,0.0,0.47,-58.927275,0.7317091,0.20404,1.0
46.11,0.0,299.99,0.5898231,0.0,0.47,-58.927275,0.7330411,0.18444,1.0
41.31,0.0,299.99,0.5755278,0.0,0.47,-58.927275,0.7343771,0.16524,1.0
36.51,0.0,299.99,0.56272062,0.0,0.47,-58.927275,0.7357091,0.14604,1.0
31.61,0.0,299.99,0.55140157,0.0,0.47,-58.927275,0.7370411,0.12644,1.0
26.81,0.0,299.99,0.54160165,0.0,0.47,-58.927275,0.7383771,0.10724,1.0
22.01,0.0,299.99,0.53328985,0.0,0.47,-58.927275,0.7397091,0.08804,1.0
13.81,0.0,299.99,0.52646618,0.0,0.47,-58.927275,0.7397211,0.05524,1.0
5.61,0.0,299.99,0.52218472,0.0,0.47,-58.927275,0.7396971,0.02244,1.0
0.0,2.49,299.99,0.52044547,0.0,0.47,-58.927275,0.7397091,-0.00996,1.0
0.0,10.69,299.99,0.52115691,0.0,0.47,-58.927275,0.7397211,-0.04276,1.0
0.0,18.89,299.99,0.52421126,0.0,0.47,-58.927275,0.7396971,-0.07556,1.0
0.0,26.99,299.99,0.52960851,0.0,0.47,-58.927275,0.7397091,-0.10796,1.0
0.0,32.09,299.99,0.53732009,0.0,0.47,-58.927275,0.7363611,-0.12836,1.0
0.0,36.99,299.99,0.54648885,0.0,0.47,-58.927275,0.7330451,-0.14796,1.0
0.0,41.99,299.99,0.55705763,0.0,0.47,-58.927275,0.7297091,-0.16796,1.0
0.0,47.09,299.99,0.56905501,0.0,0.47,-58.927275,0.7263731,-0.18836,1.0
0.0,51.99,299.99,0.58250957,0.0,0.47,-58.927275,0.7230451,-0.20796,1.0
0.0,56.99,299.99,0.59736415,0.0,0.47,-58.927275,0.7197091,-0.22796,1.0
0.0,59.89,299.99,0.61364733,0.0,0.47,-58.927275,0.7197091,-0.23956,1.0
0.0,62.69,299.99,0.6307591,0.0,0.47,-58.927275,0.7197091,-0.25076,1.0
0.0,65.49,299.99,0.64867089,0.0,0.47,-58.927275,0.7197091,-0.26196,1.0
0.0,68.39,299.99,0.66738269,0.0,0.47,-58.927275,0.7197091,-0.27356,1.0
0.0,71.19,299.99,0.68692308,0.0,0.47,-58.927275,0.7197091,-0.28476,1.0
0.0,73.99,299.99,0.70726349,0.0,0.47,-58.927275,0.7197091,-0.29596,1.0
0.0,74.09,299.99,0.72840391,0.0,0.47,-58.927275,0.7210451,-0.29636,1.0
0.0,73.99,299.99,0.74957291,0.0,0.47,-58.927275,0.7223731,-0.29596,1.0
0.0,73.99,299.99,0.77071333,0.0,0.47,-58.927275,0.7237091,-0.29596,1.0
0.0,26.480546,252.38055,0.79185375,0.0,0.47,-58.927275,0.7250451,-0.10592218,1.0
0.0,0.001110479,226.00111,0.79941978,0.0,0.47,-58.927275,0.7263731,-4.4419159e-06,1.0
0.0,0.24536985,226.24537,0.79942009,0.0,0.47,-58.927275,0.7277091,-0.00098147941,1.0
0.0,0.0,225.8,0.7994902,0.0,0.47,-58.927275,0.7283771,0.0,1.0
0.0,0.0,225.6,0.7994902,0.0,0.47,-58.927275,0.7290411,0.0,1.0
0.0,0.0,225.5,0.7994902,0.0,0.47,-58.927275,0.7297091,0.0,1.0
0.0,0.0,225.3,0.7994902,0.0,0.47,-58.927275,0.7303771,0.0,1.0
0.0,0.0,225.1,0.7994902,0.0,0.47,-58.927275,0.7310411,0.0,1.0
0.0,0.0,225.0,0.7994902,0.0,0.47,-58.927275,0.7317091,0.0,1.0
0.0,0.0,225.5,0.7994902,0.0,0.47,-58.927275,0.7283771,0.0,1.0
0.0,0.0,226.0,0.7994902,0.0,0.47,-58.927275,0.7250411,0.0,1.0
0.0,0.0,226.5,0.7994902,0.0,0.47,-58.927275,0.7217091,0.0,1.0
0.0,0.0,227.0,0.7994902,0.0,0.47,-58.927275,0.7183771,0.0,1.0
0.0,0.0,227.5,0.7994902,0.0,0.47,-58.927275,0.7150411,0.0,1.0
0.0,0.0,228.0,0.7994902,0.0,0.47,-58.927275,0.7117091,0.0,1.0
0.0,0.0,228.5,0.7994902,0.0,0.47,-58.927275,0.7123771,0.0,1.0
0.0,0.0,229.0,0.7994902,0.0,0.47,-58.927275,0.7130411,0.0,1.0
0.0,0.0,229.5,0.7994902,0.0,0.47,-58.927275,0.7137091,0.0,1.0
0.0,0.0,230.0,0.7994902,0.0,0.47,-58.927275,0.7143771,0.0,1.0
0.84267598,0.0,229.65732,0.7994902,0.0,0.47,-58.927275,0.7150411,0.0033707039,1.0
0.0028624117,0.0,230.99714,0.79922895,0.002862411737442017,0.47,-58.927275,0.7157091,1.1449647e-05,1.0
0.20433838,0.0,232.79566,0.79922806,0.2043383836746216,0.47,-58.927275,0.7063771,0.00081735353,1.0
0.54124188,0.0,234.45876,0.79916471,0.5412418842315674,0.47,-58.927275,0.6970411,0.0021649675,1.0
0.9434264,0.0,236.05657,0.79899691,0.94342640042305,0.47,-58.927275,0.6877091,0.0037737056,1.0
1.3628683,0.0,237.63713,0.79870443,1.3628682613372802,0.47,-58.927275,0.6783771,0.005451473,1.0
1.8188597,0.0,239.18114,0.7982819,1.8188596725463868,0.47,-58.927275,0.6690411,0.0072754387,1.0
2.2194757,0.0,240.78052,0.79771801,2.2194756627082826,0.47,-58.927275,0.6597091,0.0088779027,1.0
2.6402746,0.0,232.75973,0.79702991,2.640274584293365,0.47,-58.927275,0.6523731,0.010561098,1.0
2.9823617,0.0,225.01764,0.79621136,2.982361662387848,0.47,-58.927275,0.6450451,0.011929447,1.0
2.0969937,0.0,216.60301,0.79528675,3.896993725299835,0.47,-58.927275,0.6377091,0.0083879749,1.0
1.9768932,0.0,207.42311,0.79463663,5.476893215179444,0.47,-58.927275,0.6303731,0.0079075729,1.0
2.7662644,0.0,198.13374,0.79402374,7.366264381408692,0.47,-58.927275,0.6230451,0.011065058,1.0
3.603216,0.0,188.59678,0.79316612,9.403215999603274,0.47,-58.927275,0.6157091,0.014412864,1.0
2.1506816,0.0,187.74932,0.79204903,12.05068157196045,0.47,-58.927275,0.6110411,0.0086027263,1.0
3.4905688,0.0,187.10943,0.79138226,14.49056880950928,0.47,-58.927275,0.6063771,0.013962275,1.0
5.4031311,0.0,187.19687,0.7903001,16.303131065368653,0.47,-58.927275,0.6017091,0.021612524,1.0
4.9882739,0.0,187.31173,0.78862499,17.98827388763427,0.47,-58.927275,0.5970411,0.019953096,1.0
3.3616607,0.0,187.43834,0.78707849,19.661660690307613,0.47,-58.927275,0.5923771,0.013446643,1.0
1.5332724,0.0,187.16673,0.78603629,21.83327236175537,0.47,-58.927275,0.5877091,0.0061330894,1.0
0.0,2.879862,183.57986,0.78556093,25.420138015747064,0.47,-58.927275,0.5890451,-0.011519448,1.0
7.0524736,0.0,182.14753,0.78638377,26.852473564147953,0.47,-58.927275,0.5903731,0.028209894,1.0
14.153339,0.0,183.24666,0.78419732,25.753338813781728,0.47,-58.927275,0.5917091,0.056613355,1.0
0.0,8.2696251,179.56963,0.77980941,29.430374946594235,0.47,-58.927275,0.5930451,-0.0330785,1.0
0.0,24.645882,172.44588,0.78217221,36.55411766052246,0.47,-58.927275,0.5943731,-0.098583529,1.0
0.0,24.188785,163.78879,0.78921403,45.21121467590332,0.47,-58.927275,0.5957091,-0.096755141,1.0
0.0,12.035163,154.63516,0.79612525,53.364837188720706,0.47,-58.927275,0.5963771,-0.048140651,1.0
0.0,1.5261796,137.82618,0.79956394,58.989158172607425,0.47,-58.927275,0.5970411,-0.0061047184,1.0
1.9258617,0.0,145.87414,0.8,60.12586166381836,0.47,-58.927275,0.5977091,0.0077034467,1.0
0.0,2.0896937,135.78969,0.79940293,61.92748275756835,0.47,-58.927275,0.5983771,-0.0083587748,1.0
0.0,0.0,137.0,0.8,63.44262420654296,0.47,-58.927275,0.5990411,0.0,1.0
0.0,0.0,129.6,0.8,65.1605867767334,0.47,-58.927275,0.5997091,0.0,1.0
0.0,0.0,124.3,0.8,68.63061950683593,0.47,-58.927275,0.5977091,0.0,1.0
0.0,0.0,122.4,0.8,70.6931352233887,0.47,-58.927275,0.5957091,0.0,1.0
0.0,0.0,120.5,0.8,72.8632958984375,0.47,-58.927275,0.5937091,0.0,1.0
0.0,0.0,116.8,0.8,74.2584866333008,0.47,-58.927275,0.5917091,0.0,1.0
0.0,0.0,104.1,0.8,77.88847824096679,0.47,-58.927275,0.5897091,0.0,1.0
21.535892,0.0,124.26411,0.8,75.73589202880859,0.47,-58.927275,0.5877091,0.086143568,1.0
0.0,0.87466003,118.87466,0.79332331,76.72533996582033,0.47,-58.927275,0.5950411,-0.0034986401,1.0
15.715395,0.0,116.8846,0.79357322,74.41539520263674,0.47,-58.927275,0.6023771,0.062861581,1.0
19.721352,0.0,118.17865,0.78870104,68.82135177612304,0.47,-58.927275,0.6097091,0.078885407,1.0
18.202425,0.0,115.79758,0.78258691,66.80242462158203,0.47,-58.927275,0.6170411,0.072809698,1.0
12.534837,0.0,115.66516,0.77694368,62.634837341308575,0.47,-58.927275,0.6243771,0.050139349,1.0
13.729495,0.0,114.37051,0.77305755,59.62949478149413,0.47,-58.927275,0.6317091,0.054917979,1.0
13.558744,0.0,117.44126,0.76880105,57.158744354248036,0.47,-58.927275,0.6317091,0.054234977,1.0
18.705542,0.0,122.19446,0.76459749,53.10554161071777,0.47,-58.927275,0.6317091,0.074822166,1.0
11.41163,0.0,126.48837,0.75879828,49.5116298675537,0.47,-58.927275,0.6317091,0.045646519,1.0
6.5542889,0.0,129.64571,0.75526038,46.95428886413573,0.47,-58.927275,0.6317091,0.026217155,1.0
1.5836144,0.0,131.81639,0.75322838,45.48361442565917,0.47,-58.927275,0.6317091,0.0063344577,1.0
3.1188287,0.0,133.18117,0.75273742,44.818828735351545,0.47,-58.927275,0.6317091,0.012475315,1.0
0.98987343,0.0,133.91013,0.7517705,44.18987342834472,0.47,-58.927275,0.6323771,0.0039594937,1.0
1.6428355,0.0,135.05716,0.75146362,43.24283546447753,0.47,-58.927275,0.6330411,0.0065713419,1.0
0.0,3.8712937,135.67129,0.75095429,42.828706283569346,0.47,-58.927275,0.6337091,-0.015485175,1.0
0.0,2.8999554,135.99996,0.7520604,42.600044631958006,0.47,-58.927275,0.6343771,-0.011599821,1.0
0.0,3.4545115,136.45451,0.75288898,42.345488510131844,0.47,-58.927275,0.6350411,-0.013818046,1.0
0.0,4.7068127,136.50681,0.753876,42.49318725585938,0.47,-58.927275,0.6357091,-0.018827251,1.0
0.0,22.959367,135.55937,0.75522083,45.040632629394544,0.47,-58.927275,0.6363731,-0.091837469,1.0
22.107047,0.0,141.59295,0.76178078,40.70704742431641,0.47,-58.927275,0.6370451,0.08842819,1.0
15.123673,0.0,147.97633,0.75492702,36.02367317199707,0.47,-58.927275,0.6377091,0.060494693,1.0
0.0,20.143718,149.44372,0.75023829,36.156282119750976,0.47,-58.927275,0.6383731,-0.080574872,1.0
0.0,18.3285,153.5285,0.75599375,33.77150043487549,0.47,-58.927275,0.6390451,-0.073313998,1.0
11.222694,0.0,157.17731,0.76123057,31.822694053649908,0.47,-58.927275,0.6397091,0.044890776,1.0
14.425797,0.0,162.1742,0.75775124,28.42579727172852,0.47,-58.927275,0.6397091,0.057703189,1.0
9.424137,0.0,171.17586,0.75327887,21.12413696289063,0.47,-58.927275,0.6397091,0.037696548,1.0
2.0588647,0.0,179.84114,0.75035714,14.158864679336551,0.47,-58.927275,0.6397091,0.0082354587,1.0
0.0,0.047451773,185.34745,0.74971884,10.252548227310182,0.47,-58.927275,0.6397091,-0.00018980709,1.0
0.0,2.4447212,189.84472,0.7497324,7.4552787899971005,0.65,-58.927275,0.6397091,-0.0097788848,1.0
0.0,3.4382274,193.33823,0.7504309,5.6617726409435285,0.65,-58.927275,0.6397091,-0.013752909,1.0
0.0,3.3527611,192.35276,0.75141327,4.647238903045653,0.65,-58.927275,0.6403771,-0.013411044,1.0
0.0,2.410303,191.1103,0.75237122,3.8896970081329343,0.65,-58.927275,0.6410411,-0.009641212,1.0
0.0,1.9594142,189.85941,0.7530599,3.140585780143736,0.65,-58.927275,0.6417091,-0.0078376569,1.0
0.5,0.0,188.9,0.75361974,2.0999999999999965,0.65,-58.927275,0.6423771,0.002,1.0
1.3,0.0,187.7,0.75346473,1.3,1.0,-58.927275,0.6430411,0.0052,1.0
0.67,0.0,186.33,0.75306169,0.67,1.0,-58.927275,0.6437091,0.00268,1.0
0.16,0.0,189.34,0.75285397,0.16000000000000006,1.0,-58.927275,0.6423731,0.00064,1.0
0.0,0.0,191.9,0.75280437,4.440892098500625e-17,1.0,-58.927275,0.6410451,0.0,1.0
0.0,0.0,194.5,0.75280437,4.440892098500625e-17,1.0,-58.927275,0.6397091,0.0,1.0
0.0,0.0,197.0,0.75280437,0.0,1.0,-58.927275,0.6383731,0.0,1.0
0.0,0.0,199.4,0.75280437,0.0,1.0,-58.927275,0.6370451,0.0,1.0
0.0,0.0,202.0,0.75280437,0.0,1.0,-58.927275,0.6357091,0.0,1.0
0.0,0.0,206.3,0.75280437,0.0,1.0,-58.927275,0.6423731,0.0,1.0
0.0,0.0,210.6,0.75280437,0.0,1.0,-58.927275,0.6490451,0.0,1.0
0.0,0.0,215.0,0.75280437,0.0,1.0,-58.927275,0.6557091,0.0,1.0
0.0,0.0,219.3,0.75280437,0.0,1.0,-58.927275,0.6623731,0.0,1.0
0.0,0.0,223.6,0.75280437,0.0,1.0,-58.927275,0.6690451,0.0,1.0
0.0,0.0,228.0,0.75280437,0.0,1.0,-58.927275,0.6757091,0.0,1.0
0.0,0.0,250.8,0.75280437,0.0,1.0,-58.927275,0.6917091,0.0,1.0
0.0,0.0,273.6,0.75280437,0.0,1.0,-58.927275,0.7077091,0.0,1.0
0.0,0.0,296.5,0.75280437,0.0,1.0,-58.927275,0.7237091,0.0,1.0
19.31,0.0,299.99,0.75280437,0.0,1.0,-58.927275,0.7397091,0.07724,1.0
42.11,0.0,299.99,0.74681777,0.0,0.65,-58.927275,0.7557211,0.16844,1.0
65.01,0.0,299.99,0.73376257,0.0,0.65,-58.927275,0.7717091,0.26004,1.0
62.81,0.0,299.99,0.71360778,0.0,0.65,-58.927275,0.7656971,0.25124,1.0
60.61,0.0,299.99,0.69413504,0.0,0.65,-58.927275,0.7597211,0.24244,1.0
58.51,0.0,299.99,0.67534436,0.0,0.65,-58.927275,0.7537091,0.23404,1.0
56.31,0.0,299.99,0.65720474,0.0,0.65,-58.927275,0.7477091,0.22524,1.0
54.11,0.0,299.99,0.63974717,0.0,0.47,-58.927275,0.7417091,0.21644,1.0
52.01,0.0,299.99,0.62297166,0.0,0.47,-58.927275,0.7357091,0.20804,1.0
46.61,0.0,299.99,0.60684721,0.0,0.47,-58.927275,0.7397091,0.18644,1.0
41.31,0.0,299.99,0.5923969,0.0,0.47,-58.927275,0.7437091,0.16524,1.0
36.01,0.0,299.99,0.57958972,0.0,0.47,-58.927275,0.7477091,0.14404,1.0
30.61,0.0,299.99,0.56842568,0.0,0.47,-58.927275,0.7517091,0.12244,1.0
25.31,0.0,299.99,0.55893579,0.0,0.47,-58.927275,0.7557091,0.10124,1.0
20.01,0.0,299.99,0.55108903,0.0,0.47,-58.927275,0.7597091,0.08004,1.0
14.31,0.0,299.99,0.54488541,0.0,0.47,-58.927275,0.7617211,0.05724,1.0
8.61,0.0,299.99,0.54044893,0.0,0.47,-58.927275,0.7636971,0.03444,1.0
3.01,0.0,299.99,0.53777961,0.0,0.47,-58.927275,0.7657091,0.01204,1.0
0.0,2.69,299.99,0.53684643,0.0,0.47,-58.927275,0.7677211,-0.01076,1.0
0.0,8.39,299.99,0.53761502,0.0,0.47,-58.927275,0.7696971,-0.03356,1.0
0.0,13.99,299.99,0.54001221,0.0,0.47,-58.927275,0.7717091,-0.05596,1.0
0.0,25.19,299.99,0.54400943,0.0,0.47,-58.927275,0.7457091,-0.10076,1.0
0.0,36.39,299.99,0.55120672,0.0,0.47,-58.927275,0.7197091,-0.14556,1.0
0.0,47.49,299.99,0.56160407,0.0,0.47,-58.927275,0.6937091,-0.18996,1.0
0.0,58.69,299.99,0.57517291,0.0,0.47,-58.927275,0.6677091,-0.23476,1.0
0.0,69.89,299.99,0.59194182,0.0,0.47,-58.927275,0.6417091,-0.27956,1.0
0.0,80.99,299.99,0.61191079,0.0,0.47,-58.927275,0.6157091,-0.32396,1.0
0.0,81.49,299.99,0.63505125,0.0,0.47,-58.927275,0.6210411,-0.32596,1.0
0.0,81.99,299.99,0.65833457,0.0,0.47,-58.927275,0.6263771,-0.32796,1.0
0.0,82.49,299.99,0.68176076,0.0,0.47,-58.927275,0.6317091,-0.32996,1.0
0.0,82.99,299.99,0.7053298,0.0,0.47,-58.927275,0.6370411,-0.33196,1.0
0.0,83.49,299.99,0.7290417,0.0,0.47,-58.927275,0.6423771,-0.33396,1.0
0.0,83.99,299.99,0.75289647,0.0,0.47,-58.927275,0.6477091,-0.33596,1.0
0.0,78.187509,293.68751,0.77689409,0.0,0.47,-58.927275,0.6503771,-0.31275003,1.0
0.0,0.086367399,214.98637,0.79923382,0.0,0.47,-58.927275,0.6530411,-0.0003454696,1.0
0.0,0.13175805,214.63176,0.7992585,0.0,0.47,-58.927275,0.6557091,-0.00052703218,1.0
0.0,0.079497508,214.0795,0.79929615,0.0,0.47,-58.927275,0.6583771,-0.00031799003,1.0
0.0,0.0,213.4,0.79931886,0.0,0.47,-58.927275,0.6610411,0.0,1.0
0.0,0.0,213.0,0.79931886,0.0,0.47,-58.927275,0.6637091,0.0,1.0
0.0,0.0,215.5,0.79931886,0.0,0.47,-58.927275,0.6730411,0.0,1.0
0.0,0.0,218.0,0.79931886,0.0,0.47,-58.927275,0.6823771,0.0,1.0
0.0,0.0,220.5,0.79931886,0.0,0.47,-58.927275,0.6917091,0.0,1.0
0.0,0.0,223.0,0.79931886,0.0,0.47,-58.927275,0.7010411,0.0,1.0
0.0,0.0,225.5,0.79931886,0.0,0.47,-58.927275,0.7103771,0.0,1.0
0.0,0.0,228.0,0.79931886,0.0,0.47,-58.927275,0.7197091,0.0,1.0
0.0,0.0,228.1,0.79931886,0.0,0.47,-58.927275,0.7183771,0.0,1.0
0.0,0.0,228.3,0.79931886,0.0,0.47,-58.927275,0.7170411,0.0,1.0
0.0,0.0,228.5,0.79931886,0.0,0.47,-58.927275,0.7157091,0.0,1.0
0.0,0.0,228.6,0.79931886,0.0,0.47,-58.927275,0.7143771,0.0,1.0
0.0,0.0,228.8,0.79931886,0.0,0.47,-58.927275,0.7130411,0.0,1.0
0.0,0.0,229.0,0.79931886,0.0,0.47,-58.927275,0.7117091,0.0,1.0
0.0,0.0,229.3,0.79931886,0.0,0.47,-58.927275,0.7090451,0.0,1.0
0.0,0.0,229.6,0.79931886,0.0,0.47,-58.927275,0.7063731,0.0,1.0
0.0,0.0,230.0,0.79931886,0.0,0.47,-58.927275,0.7037091,0.0,1.0
0.0,0.0,230.3,0.79931886,0.0,0.47,-58.927275,0.7010451,0.0,1.0
0.82908548,0.0,229.77091,0.79931886,0.0,0.47,-58.927275,0.6983731,0.0033163419,1.0
0.032407668,0.0,230.96759,0.79906182,0.03240766823291778,0.47,-58.927275,0.6957091,0.00012963067,1.0
0.24127284,0.0,230.65873,0.79905178,0.2412728428840637,0.47,-58.927275,0.6917091,0.00096509137,1.0
0.56277925,0.0,230.43722,0.79897697,0.5627792492508888,0.47,-58.927275,0.6877091,0.002251117,1.0
0.97630329,0.0,230.0237,0.7988025,0.9763032913208008,0.47,-58.927275,0.6837091,0.0039052132,1.0
1.4109467,0.0,229.48905,0.79849982,1.4109466671943665,0.47,-58.927275,0.6797091,0.0056437867,1.0
1.8307694,0.0,229.16923,0.79806239,1.8307694375514985,0.47,-58.927275,0.6757091,0.0073230778,1.0
2.244084,0.0,228.75592,0.7974948,2.2440840184688566,0.47,-58.927275,0.6717091,0.0089763361,1.0
2.5608724,0.0,215.03913,0.79679908,2.560872399806976,0.47,-58.927275,0.6630451,0.01024349,1.0
2.782869,0.0,201.51713,0.79600514,2.782868968322873,0.47,-58.927275,0.6543731,0.011131476,1.0
1.5178819,0.0,187.48212,0.79514238,3.5178819000720982,0.47,-58.927275,0.6457091,0.0060715276,1.0
1.0176388,0.0,172.68236,0.7946718,4.917638816833496,0.47,-58.927275,0.6370451,0.0040705553,1.0
1.5059736,0.0,157.49403,0.7943563,6.805973644256593,0.47,-58.927275,0.6283731,0.0060238946,1.0
0.0,0.29483004,140.99483,0.79388941,10.00516996383667,0.47,-58.927275,0.6197091,-0.0011793201,1.0
0.26613729,0.0,141.93386,0.79397365,13.566137294769288,0.47,-58.927275,0.6177091,0.0010645492,1.0
0.0,7.1165035,140.5165,0.79389114,19.383496513366698,0.47,-58.927275,0.6157091,-0.028466014,1.0
1.5324543,0.0,141.16755,0.79592447,23.33245433807373,0.47,-58.927275,0.6137091,0.0061298174,1.0
0.0,6.0336517,140.83365,0.79544937,28.166348342895503,0.47,-58.927275,0.6117091,-0.024134607,1.0
4.2209013,0.0,142.6791,0.7971733,30.720901298522943,0.47,-58.927275,0.6097091,0.016883605,1.0
12.328423,0.0,148.47158,0.79586471,29.528422660827626,0.47,-58.927275,0.6077091,0.049313691,1.0
0.81655468,0.0,151.98345,0.79204258,30.8165546798706,0.47,-58.927275,0.6077091,0.0032662187,1.0
0.0,14.999249,153.19925,0.79178943,34.400751266479496,0.47,-58.927275,0.6077091,-0.059996995,1.0
0.0,13.389579,153.38958,0.79607501,39.11042114257812,0.47,-58.927275,0.6077091,-0.053558315,1.0
0.0,0.3476049,142.2476,0.79990068,44.99109504699707,0.47,-58.927275,0.6077091,-0.0013904196,1.0
0.0,0.0,143.4,0.8,49.87733573913575,0.47,-58.927275,0.6077091,0.0,1.0
0.0,0.0,145.9,0.8,52.91060707092284,0.47,-58.927275,0.6077091,0.0,1.0
0.0,0.0,144.5,0.8,55.239447708129866,0.47,-58.927275,0.6070411,0.0,1.0
0.0,0.0,136.9,0.8,57.85862701416015,0.47,-58.927275,0.6063771,0.0,1.0
0.0,0.0,132.2,0.8,60.33293212890626,0.47,-58.927275,0.6057091,0.0,1.0
0.0,0.0,127.5,0.8,62.85527809143068,0.47,-58.927275,0.6050411,0.0,1.0
0.0,0.0,122.8,0.8,65.64966682434081,0.47,-58.927275,0.6043771,0.0,1.0
0.0,0.0,120.0,0.8,67.90055297851562,0.47,-58.927275,0.6037091,0.0,1.0
0.0,0.0,117.6,0.8,70.18569763183595,0.47,-58.927275,0.6063771,0.0,1.0
0.0,0.0,116.5,0.8,72.3194013977051,0.47,-58.927275,0.6090411,0.0,1.0
7.0479485,0.0,125.75205,0.8,71.74794845581054,0.47,-58.927275,0.6117091,0.028191794,1.0
0.0,7.6475136,121.94751,0.79781495,73.7473876953125,0.47,-58.927275,0.6143771,-0.030590054,1.0
0.0,0.0,115.2,0.8,75.0303271484375,0.47,-58.927275,0.6170411,0.0,1.0
0.095542145,0.0,125.00446,0.8,74.99554214477537,0.47,-58.927275,0.6197091,0.00038216858,1.0
2.4500842,0.0,120.94992,0.79997038,76.35008422851561,0.47,-58.927275,0.6217091,0.0098003369,1.0
0.0,0.76128998,118.56129,0.79921079,76.03871002197263,0.47,-58.927275,0.6237091,-0.0030451599,1.0
10.984775,0.0,118.51523,0.79942831,73.48477493286131,0.47,-58.927275,0.6257091,0.0439391,1.0
0.0,7.5789345,114.57893,0.79602274,74.72106552124022,0.47,-58.927275,0.6277091,-0.030315738,1.0
0.70966522,0.0,111.79033,0.79818819,74.809665222168,0.47,-58.927275,0.6297091,0.0028386609,1.0
0.0,7.1112366,96.611237,0.79796818,77.03157638549807,0.47,-58.927275,0.6317091,-0.028444946,1.0
0.0,0.0,99.5,0.8,79.51476364135745,0.47,-58.927275,0.6297091,0.0,1.0
1.8333292,0.0,104.56667,0.8,78.73332916259767,0.47,-58.927275,0.6277091,0.0073333167,1.0
7.7922978,0.0,105.4077,0.79943162,77.59229782104492,0.47,-58.927275,0.6257091,0.031169191,1.0
15.973519,0.0,110.32648,0.7970158,72.27351928710938,0.47,-58.927275,0.6237091,0.063894077,1.0
4.1041374,0.0,113.19586,0.7920636,69.10413742065428,0.47,-58.927275,0.6217091,0.01641655,1.0
12.85663,0.0,117.44337,0.79079121,64.55663040161133,0.47,-58.927275,0.6197091,0.051426522,1.0
0.0,1.051686,120.05169,0.78680532,62.24831398010254,0.47,-58.927275,0.6183771,-0.0042067441,1.0
0.0,27.030659,117.13066,0.78710581,65.46934051513674,0.47,-58.927275,0.6170411,-0.10812264,1.0
2.6300698,0.0,119.56993,0.79482901,63.43006980895997,0.47,-58.927275,0.6157091,0.010520279,1.0
13.80251,0.0,122.79749,0.79401362,60.50250976562501,0.47,-58.927275,0.6143771,0.055210039,1.0
5.061249,0.0,126.63875,0.78973448,56.96124900817872,0.47,-58.927275,0.6130411,0.020244996,1.0
0.0,5.8307976,132.7308,0.78816536,51.269202423095706,0.47,-58.927275,0.6117091,-0.02332319,1.0
0.0,11.303212,138.50321,0.78983133,49.49678840637206,0.47,-58.927275,0.6063771,-0.045212846,1.0
