#timPSTamp,	constant_power_A,constant_power_C
2017-10-18 07:30:00,365.6+202.4j,365.6+202.4j
2017-10-18 07:40:00,344.96+198.4j,344.96+198.4j
2017-10-18 07:50:00,324.48+194.4j,324.48+194.4j
2017-10-18 08:00:00,304+190.4j,304+190.4j
2017-10-18 08:10:00,309.76+188.27j,309.76+188.27j
2017-10-18 08:20:00,315.68+186.13j,315.68+186.13j
2017-10-18 08:30:00,321.6+184j,321.6+184j
2017-10-18 08:40:00,327.36+181.87j,327.36+181.87j
2017-10-18 08:50:00,333.28+179.73j,333.28+179.73j
2017-10-18 09:00:00,339.2+177.6j,339.2+177.6j
2017-10-18 09:10:00,335.36+182.67j,335.36+182.67j
2017-10-18 09:20:00,331.68+187.73j,331.68+187.73j
2017-10-18 09:30:00,328+192.8j,328+192.8j
2017-10-18 09:40:00,324.16+197.87j,324.16+197.87j
2017-10-18 09:50:00,320.48+202.93j,320.48+202.93j
2017-10-18 10:00:00,316.8+208j,316.8+208j
2017-10-18 10:10:00,316.16+206.67j,316.16+206.67j
2017-10-18 10:20:00,315.68+205.33j,315.68+205.33j
2017-10-18 10:30:00,315.2+204j,315.2+204j
2017-10-18 10:40:00,314.56+202.67j,314.56+202.67j
2017-10-18 10:50:00,314.08+201.33j,314.08+201.33j
2017-10-18 11:00:00,313.6+200j,313.6+200j
2017-10-18 11:10:00,317.76+202.13j,317.76+202.13j
2017-10-18 11:20:00,322.08+204.27j,322.08+204.27j
2017-10-18 11:30:00,326.4+206.4j,326.4+206.4j
2017-10-18 11:40:00,330.56+208.54j,330.56+208.54j
2017-10-18 11:50:00,334.88+210.66j,334.88+210.66j
2017-10-18 12:00:00,339.2+212.8j,339.2+212.8j
2017-10-18 12:10:00,341.28+228j,341.28+228j
2017-10-18 12:20:00,343.36+243.2j,343.36+243.2j
2017-10-18 12:30:00,345.6+258.4j,345.6+258.4j
2017-10-18 12:40:00,347.68+273.6j,347.68+273.6j
2017-10-18 12:50:00,349.76+288.8j,349.76+288.8j
2017-10-18 13:00:00,352+304j,352+304j
2017-10-18 13:10:00,350.56+295.74j,350.56+295.74j
2017-10-18 13:20:00,349.28+287.46j,349.28+287.46j
2017-10-18 13:30:00,348+279.2j,348+279.2j
2017-10-18 13:40:00,346.56+270.94j,346.56+270.94j
2017-10-18 13:50:00,345.28+262.66j,345.28+262.66j
2017-10-18 14:00:00,344+254.4j,344+254.4j
2017-10-18 14:10:00,342.88+262.4j,342.88+262.4j
2017-10-18 14:20:00,341.76+270.4j,341.76+270.4j
2017-10-18 14:30:00,340.8+278.4j,340.8+278.4j
2017-10-18 14:40:00,339.68+286.4j,339.68+286.4j
2017-10-18 14:50:00,338.56+294.4j,338.56+294.4j
2017-10-18 15:00:00,337.6+302.4j,337.6+302.4j
2017-10-18 15:10:00,343.68+300.27j,343.68+300.27j
2017-10-18 15:20:00,349.76+298.13j,349.76+298.13j
2017-10-18 15:30:00,356+296j,356+296j
2017-10-18 15:40:00,362.08+293.87j,362.08+293.87j
2017-10-18 15:50:00,368.16+291.73j,368.16+291.73j
2017-10-18 16:00:00,374.4+289.6j,374.4+289.6j
2017-10-18 16:10:00,379.36+290.4j,379.36+290.4j
2017-10-18 16:20:00,384.48+291.2j,384.48+291.2j
2017-10-18 16:30:00,389.6+292j,389.6+292j
2017-10-18 16:40:00,394.56+292.8j,394.56+292.8j
2017-10-18 16:50:00,399.68+293.6j,399.68+293.6j
2017-10-18 17:00:00,404.8+294.4j,404.8+294.4j
2017-10-18 17:10:00,398.88+293.34j,398.88+293.34j
2017-10-18 17:20:00,392.96+292.26j,392.96+292.26j
2017-10-18 17:30:00,387.2+291.2j,387.2+291.2j
2017-10-18 17:40:00,381.28+290.14j,381.28+290.14j
2017-10-18 17:50:00,375.36+289.06j,375.36+289.06j
2017-10-18 18:00:00,369.6+288j,369.6+288j
2017-10-18 18:10:00,372.8+287.73j,372.8+287.73j
2017-10-18 18:20:00,376+287.47j,376+287.47j
2017-10-18 18:30:00,379.2+287.2j,379.2+287.2j
2017-10-18 18:40:00,382.4+286.93j,382.4+286.93j
2017-10-18 18:50:00,385.6+286.67j,385.6+286.67j
2017-10-18 19:00:00,388.8+286.4j,388.8+286.4j
2017-10-18 19:10:00,406.24+289.07j,406.24+289.07j
2017-10-18 19:20:00,424+291.73j,424+291.73j
2017-10-18 19:30:00,441.6+294.4j,441.6+294.4j
2017-10-18 19:40:00,459.04+297.07j,459.04+297.07j
2017-10-18 19:50:00,476.8+299.73j,476.8+299.73j
2017-10-18 20:00:00,494.4+302.4j,494.4+302.4j
2017-10-18 20:10:00,525.28+303.2j,525.28+303.2j
2017-10-18 20:20:00,556.16+304j,556.16+304j
2017-10-18 20:30:00,587.2+304.8j,587.2+304.8j
2017-10-18 20:40:00,618.08+305.6j,618.08+305.6j
2017-10-18 20:50:00,648.96+306.4j,648.96+306.4j
2017-10-18 21:00:00,680+307.2j,680+307.2j
2017-10-18 21:10:00,670.88+307.73j,670.88+307.73j
2017-10-18 21:20:00,661.76+308.27j,661.76+308.27j
2017-10-18 21:30:00,652.8+308.8j,652.8+308.8j
2017-10-18 21:40:00,643.68+309.33j,643.68+309.33j
2017-10-18 21:50:00,634.56+309.87j,634.56+309.87j
2017-10-18 22:00:00,625.6+310.4j,625.6+310.4j
2017-10-18 22:10:00,611.04+307.47j,611.04+307.47j
2017-10-18 22:20:00,596.8+304.53j,596.8+304.53j
2017-10-18 22:30:00,582.4+301.6j,582.4+301.6j
2017-10-18 22:40:00,567.84+298.67j,567.84+298.67j
2017-10-18 22:50:00,553.6+295.73j,553.6+295.73j
2017-10-18 23:00:00,539.2+292.8j,539.2+292.8j
2017-10-18 23:10:00,534.56+296.27j,534.56+296.27j
2017-10-18 23:20:00,530.08+299.73j,530.08+299.73j
2017-10-18 23:30:00,525.6+303.2j,525.6+303.2j
2017-10-18 23:40:00,520.96+306.67j,520.96+306.67j
2017-10-18 23:50:00,516.48+310.13j,516.48+310.13j
